# Asset Price (S) | Option Price | Delta (dV/dS)
0.000000 0.000000 -nan
0.500501 -nan -nan
1.001001 -nan -nan
1.501502 -nan -nan
2.002002 -nan -nan
2.502503 -nan -nan
3.003003 -nan -nan
3.503504 -nan -nan
4.004004 -nan -nan
4.504505 -nan -nan
5.005005 -nan -nan
5.505506 -nan -nan
6.006006 -nan -nan
6.506507 -nan -nan
7.007007 -nan -nan
7.507508 -nan -nan
8.008008 -nan -nan
8.508509 -nan -nan
9.009009 -nan -nan
9.509510 -nan -nan
10.010010 -nan -nan
10.510511 -nan -nan
11.011011 -nan -nan
11.511512 -nan -nan
12.012012 -nan -nan
12.512513 -nan -nan
13.013013 -nan -nan
13.513514 -nan -nan
14.014014 -nan -nan
14.514515 -nan -nan
15.015015 -nan -nan
15.515516 -nan -nan
16.016016 -nan -nan
16.516517 -nan -nan
17.017017 -nan -nan
17.517518 -nan -nan
18.018018 -nan -nan
18.518519 -nan -nan
19.019019 -nan -nan
19.519520 -nan -nan
20.020020 -nan -nan
20.520521 -nan -nan
21.021021 -nan -nan
21.521522 -nan -nan
22.022022 -nan -nan
22.522523 -nan -nan
23.023023 -nan -nan
23.523524 -nan -nan
24.024024 -nan -nan
24.524525 -nan -nan
25.025025 -nan -nan
25.525526 -nan -nan
26.026026 -nan -nan
26.526527 -nan -nan
27.027027 -nan -nan
27.527528 -nan -nan
28.028028 -nan -nan
28.528529 -nan -nan
29.029029 -nan -nan
29.529530 -nan -nan
30.030030 -nan -nan
30.530531 -nan -nan
31.031031 -nan -nan
31.531532 -nan -nan
32.032032 -nan -nan
32.532533 -nan -nan
33.033033 -nan -nan
33.533534 -nan -nan
34.034034 -nan -nan
34.534535 -nan -nan
35.035035 -nan -nan
35.535536 -nan -nan
36.036036 -nan -nan
36.536537 -nan -nan
37.037037 -nan -nan
37.537538 -nan -nan
38.038038 -nan -nan
38.538539 -nan -nan
39.039039 -nan -nan
39.539540 -nan -nan
40.040040 -nan -nan
40.540541 -nan -nan
41.041041 -nan -nan
41.541542 -nan -nan
42.042042 -nan -nan
42.542543 -nan -nan
43.043043 -nan -nan
43.543544 -nan -nan
44.044044 -nan -nan
44.544545 -nan -nan
45.045045 -nan -nan
45.545546 -nan -nan
46.046046 -nan -nan
46.546547 -nan -nan
47.047047 -nan -nan
47.547548 -nan -nan
48.048048 -nan -nan
48.548549 -nan -nan
49.049049 -nan -nan
49.549550 -nan -nan
50.050050 -nan -nan
50.550551 -nan -nan
51.051051 -nan -nan
51.551552 -nan -nan
52.052052 -nan -nan
52.552553 -nan -nan
53.053053 -nan -nan
53.553554 -nan -nan
54.054054 -nan -nan
54.554555 -nan -nan
55.055055 -nan -nan
55.555556 -nan -nan
56.056056 -nan -nan
56.556557 -nan -nan
57.057057 -nan -nan
57.557558 -nan -nan
58.058058 -nan -nan
58.558559 -nan -nan
59.059059 -nan -nan
59.559560 -nan -nan
60.060060 -nan -nan
60.560561 -nan -nan
61.061061 -nan -nan
61.561562 -nan -nan
62.062062 -nan -nan
62.562563 -nan -nan
63.063063 -nan -nan
63.563564 -nan -nan
64.064064 -nan -nan
64.564565 -nan -nan
65.065065 -nan -nan
65.565566 -nan -nan
66.066066 -nan -nan
66.566567 -nan -nan
67.067067 -nan -nan
